Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,50MA,200MA,EMA12,EMA26,MACD,Signal,Histogram,RSI,20MA,20STD,Upper Band,Lower Band,H-L,H-PC,L-PC,TR,ATR,OBV,%K,%D
2024-04-26 00:00:00-04:00,83.79047109382074,88.30198930446801,83.3596128981717,87.70618438720703,551011000,0.0,0.0,,,,87.70618438720703,87.70618438720703,0.0,0.0,0.0,,,,,,4.9423764062963045,,,4.9423764062963045,,0,,
2024-04-29 00:00:00-04:00,87.56622296271497,87.96308807915567,85.23798574736955,87.7281723022461,388971000,0.0,0.0,0.000250699710547142,,,87.70956714336688,87.70781312165437,0.0017540217125144864,0.00035080434250289727,0.001403217370011589,,,,,,2.7251023317861183,0.2569036919486365,2.468198639837482,2.7251023317861183,,388971000,,
2024-04-30 00:00:00-04:00,87.21134125053536,88.78982495986544,86.27165520822136,86.37361907958984,363709000,0.0,0.0,-0.015440344727455035,,,87.50403667201657,87.60898393335329,-0.10494726133671861,-0.020708808793341405,-0.08423845254337721,,,,,,2.5181697516440806,1.061652657619348,1.4565170940247327,2.5181697516440806,,25262000,,
2024-05-01 00:00:00-04:00,85.04905184528752,85.9717451202874,81.22830132116862,83.01371765136719,559863000,0.0,0.0,-0.038899625418342576,,,86.81321836114743,87.26859383839135,-0.45537547724391914,-0.10764214248345697,-0.3477333347604622,,,,,,4.743443799118779,0.4018739593024492,5.145317758421228,5.145317758421228,,-534601000,,
2024-05-02 00:00:00-04:00,84.42125626969049,86.20867093085921,83.17266601309362,85.78881072998047,377898000,0.0,0.0,0.03342933140601945,,,86.65561718712175,87.15898027480536,-0.5033630876836099,-0.18678633152348756,-0.3165767561601224,,,,,,3.0360049177655952,3.194953279492026,0.15894836172643068,3.194953279492026,,-156703000,,
2024-05-03 00:00:00-04:00,87.76016278941914,89.25166943381491,87.01140828668458,88.75983428955078,398341000,0.0,0.0,0.03463183058827557,,,86.97934289518776,87.2775620536754,-0.29821915848764036,-0.2090728969163181,-0.08914626157132224,,,,,,2.240261147130326,3.462858703834442,1.222597556704116,3.462858703834442,,241638000,,
2024-05-06 00:00:00-04:00,89.36062948973989,92.18970149787158,89.02574047227303,92.10972595214844,376203000,0.0,0.0,0.037741076123122275,,,87.76863259625863,87.63550012022895,0.13313247602967238,-0.14063182232712002,0.2737642983567924,,,,,,3.163961025598553,3.4298672083208004,0.2659061827222473,3.4298672083208004,,617841000,,
2024-05-07 00:00:00-04:00,91.06807385977748,91.75084815179432,88.98176145323684,90.52425384521484,437342000,0.0,0.0,-0.01721286314278314,,,88.19257432686727,87.84948187763531,0.3430924492319605,-0.043886968015303916,0.38697941724726437,,,,,,2.769086698557473,0.3588778003541222,3.127964498911595,3.127964498911595,,180499000,,
2024-05-08 00:00:00-04:00,89.45360566200054,91.16404211729393,89.39062281924463,90.3823013305664,325721000,0.0,0.0,-0.001568115821105387,,,88.52945540435945,88.03709813340798,0.49235727095147297,0.06336187977805147,0.4289953911734215,,,,,,1.7734192980493049,0.6397882720790875,1.1336310259702174,1.7734192980493049,,-145222000,,
2024-05-09 00:00:00-04:00,90.4992620554592,91.04208295679378,88.20202038816478,88.71784973144531,378013000,0.0,0.0,-0.01841568066554855,,,88.55843914698805,88.08752417770704,0.4709149692810115,0.1448724976786435,0.326042471602368,,,,,,2.840062568628994,0.659781626227371,2.180280942401623,2.840062568628994,,-523235000,,
2024-05-10 00:00:00-04:00,90.2753342742342,91.3709748992257,89.19768547851668,89.84847259521484,335325000,0.0,0.0,0.012744029157514492,,,88.75690583133063,88.21796480122613,0.5389410301044961,0.22368620416381402,0.3152548259406821,,,,,,2.1732894207090254,2.653125167780388,0.47983574707136256,2.653125167780388,,-187910000,,
2024-05-13 00:00:00-04:00,90.44827727503778,90.96811074029578,88.49991996993283,90.36930847167969,289680000,0.0,0.0,0.005796825048004051,,,89.00496777599972,88.3773235916301,0.6276441843696148,0.30447780020497417,0.3231663841646406,,,,,,2.468190770362952,1.1196381450809412,1.3485526252820108,2.468190770362952,,101770000,,
2024-05-14 00:00:00-04:00,89.56956971282393,91.62089767401247,88.90478722070216,91.32599639892578,296507000,0.0,0.0,0.010586425230263874,,,89.36204910260373,88.59574379957793,0.7663053030258027,0.3968433007691399,0.3694620022566628,,,,,,2.716110453310307,1.2515892023327808,1.4645212509775263,2.716110453310307,,398277000,,
2024-05-15 00:00:00-04:00,92.44161932872312,94.83083350687552,91.5689050462718,94.59890747070312,417735000,0.0,0.0,0.035837671646973046,,,90.16771962077287,89.04042259003165,1.127297030741218,0.5429340467635555,0.5843629839776625,64.91583701203479,,,,,3.261928460603727,3.50483710794974,0.24290864734601314,3.50483710794974,3.1787396646277344,816012000,98.2949789568144,
2024-05-16 00:00:00-04:00,94.87882442022669,95.78752238437566,94.07208269713682,94.3280029296875,323952000,0.0,0.0,-0.002863717438803648,,,90.80776320675973,89.43209520778395,1.3756679989757856,0.7094808372060015,0.6661871617697841,64.16353647563281,,,,,1.7154396872388418,1.188614913672538,0.5268247735663039,1.7154396872388418,2.9482441846950587,492060000,89.97529161517748,
2024-05-17 00:00:00-04:00,94.33799437588382,94.70886703782735,91.77583301886031,92.4486083984375,359691000,0.0,0.0,-0.019924036053757144,,,91.06020092855631,89.65554062931383,1.4046602992424795,0.8485167296132972,0.5561435696291823,59.353437758792246,,,,,2.933034018967035,0.3808641081398463,2.552169910827189,2.933034018967035,2.963096448065124,132369000,77.06667155170814,88.44564737456669
2024-05-20 00:00:00-04:00,93.71920279909754,95.16872341830162,93.40930707577944,94.74886322021484,318764000,0.0,0.0,0.024881443448706575,,,91.62768743496532,90.03282378419539,1.5948636507699376,0.9977861138446253,0.5970775369253123,65.99586872476603,,,,,1.7594163425221865,2.7201150198641244,0.9606986773419379,2.7201150198641244,2.977521110080841,451133000,92.86597023527833,86.63597780072132
2024-05-21 00:00:00-04:00,93.56825212335475,95.36866300361463,93.14939104451075,95.35466766357422,328946000,0.0,0.0,0.006393791152421224,,,92.20106900859746,90.42703444192715,1.7740345666703092,1.1530358044097622,0.6209987622605471,76.34107075916143,,,,,2.219271959103878,0.6197997833997846,1.5994721757040935,2.219271959103878,2.7685178387010305,780079000,96.56869085099657,88.83377754599435
2024-05-22 00:00:00-04:00,95.42765114316352,95.98846392246197,93.21837781672151,94.91881561279297,548648000,0.0,0.0,-0.004570851762799921,,,92.61918387078138,90.7597589731024,1.8594248976789913,1.294313623063608,0.5651112746153832,71.64938606089027,,,,,2.770086105740461,0.6337962588877559,2.136289846852705,2.770086105740461,2.738170183433062,231431000,88.08464208012701,92.50643438880064
2024-05-23 00:00:00-04:00,101.99448585081109,106.2850758370863,101.48664948420172,103.76490783691406,835065000,0.0,0.0,0.09319640333700963,,,94.3339106348018,91.72310333338474,2.6108073014170543,1.5576123587342974,1.053194942682757,77.82723596848649,91.14055099487305,4.500519708589299,100.14159041205166,82.13951157769445,4.798426352884576,11.366260224293327,6.567833871408752,11.366260224293327,3.302698863465839,1066496000,86.06337293334718,90.23890195482359
2024-05-24 00:00:00-04:00,104.41468788795488,106.44002335978084,102.96616635990915,106.43402862548828,429494000,0.0,0.0,0.025722769327461315,,,96.19546724875356,92.81280150317019,3.382665745583367,1.9226230361041114,1.4600427094792554,77.2528688949344,92.0769432067871,5.569644474395987,103.21623215557908,80.93765425799513,3.4738569998716855,2.6751155228667756,0.7987414770049099,3.4738569998716855,3.3058409914337594,1495990000,99.96713053341483,91.37171518229634
2024-05-28 00:00:00-04:00,110.2077900069521,114.90124747385036,109.84690852832622,113.86358642578125,652728000,0.0,0.0,0.06980434637530752,,,98.91363942983475,94.37211890484508,4.541520524989664,2.4464025338812223,2.095117991108442,86.32643924937331,93.38371391296387,7.294521638128427,107.97275718922073,78.79467063670701,5.054338945524137,8.46721884836208,3.4128799028379433,8.46721884836208,3.6872163021087943,2148718000,96.11351652713033,94.04800666463079
2024-05-29 00:00:00-04:00,113.01286640628571,115.45405793078952,110.86457027293942,114.78727722167969,557442000,0.0,0.0,0.008112258052757948,,,101.35573755165704,95.88435285424023,5.471384697416809,3.05139896658834,2.4199857308284694,87.08266182928715,94.80439682006836,8.521166114106947,111.84672904828226,77.76206459185447,4.5894876578501,1.5904715050082672,2.9990161528418326,4.5894876578501,3.8883640420945653,2706160000,97.55328126175182,97.87797610743233
2024-05-30 00:00:00-04:00,114.612337538274,115.78095222554882,109.62697631949285,110.46369934082031,487350000,0.0,0.0,-0.03766600258763508,,,102.75696244229755,96.96430444583876,5.792657996458786,3.599650772562429,2.1930072238963567,80.57171590281138,96.17689590454101,8.730206883602488,113.63730967174598,78.71648213733604,6.153975906055962,0.9936750038691287,5.160300902186833,6.153975906055962,4.125072137625063,2218810000,80.50934130751628,91.39204636546613
2024-05-31 00:00:00-04:00,112.48303762096089,112.67997913664935,106.90487625910878,109.59699249267578,613263000,0.0,0.0,-0.007846078425007508,,,103.80927475774035,97.90005911597484,5.909215641765513,4.0615637464030465,1.8476518953624668,77.97130509805007,97.36730499267578,8.861385585128591,115.09007616293297,79.6445338224186,5.775102877540576,2.2162797958290383,3.5588230817115374,5.775102877540576,4.3480705454650765,1605547000,77.33238363222115,85.13166873382976
2024-06-03 00:00:00-04:00,113.58368201334555,114.96222686767578,111.96620962094242,114.96222686767578,438392000,0.0,0.0,0.04895421172582415,,,105.52511354388426,99.16392339387862,6.3611901500056405,4.5214890271235655,1.839701122882075,80.62951100809978,98.67742462158203,9.439902403374456,117.55722942833094,79.79761981483313,2.9960172467333592,5.365234375,2.3692171282666408,5.365234375,4.55500223151058,2043939000,96.95371211731513,84.93181235235086
2024-06-04 00:00:00-04:00,115.67800167050594,116.561706418007,114.00754518844305,116.39875793457031,403324000,0.0,0.0,0.01249567885065428,,,107.1979819116821,100.44057780430022,6.757404107381888,4.96867204317523,1.7887320642066573,80.85830242655096,99.89187622070312,10.090476294545361,120.07282880979385,79.7109236316124,2.5541612295639595,1.5994795503312247,0.9546816792327348,2.5541612295639595,4.543434429814412,2447263000,99.34801833130649,91.21137136028092
2024-06-05 00:00:00-04:00,118.33211671671947,122.40877237466783,117.42941347887506,122.3997802734375,528402000,0.0,0.0,0.05155572486641535,,,109.53672012118294,102.06718539460668,7.469534726576256,5.4688445798554355,2.000690146720821,82.06282769686801,101.48565254211425,11.008579098972595,123.50281074005945,79.46849434416906,4.979358895792771,6.010014440097521,1.03065554430475,6.010014440097521,4.722375667824968,2975665000,99.97064564674683,98.75745869845616
2024-06-06 00:00:00-04:00,124.00724541916884,125.54574130546908,118.28113030159747,120.958251953125,664696000,0.0,0.0,-0.011777213301299772,,,111.29387886455864,103.46652365820063,7.827355206358007,5.94054670515595,1.886808501202057,79.90525194237459,103.01445007324219,11.497690256970488,126.00983058718316,80.01906955930122,7.264611003871607,3.145961032031579,4.1186499718400285,7.264611003871607,5.118745047584452,2310969000,86.41545214334141,95.24470537379824
2024-06-07 00:00:00-04:00,119.73066046106749,121.65203391481319,117.98324108710487,120.84829711914062,412386000,0.0,0.0,-0.0009090312749144847,,,112.76378936526356,104.75406243308507,8.009726932178495,6.354382750560459,1.6553441816180356,83.21218121283218,104.62097244262695,11.638809353818687,127.89859115026432,81.34335373498958,3.668792827708316,0.6937819616881882,2.9750108660201278,3.668792827708316,5.171299248208828,1898583000,85.50008211267718,90.62872663425514
2024-06-10 00:00:00-04:00,120.33046067723372,123.05955958930451,116.9715638416941,121.74999237060547,314162700,0.0,10.0,0.00746138152510234,,,114.14628213531617,106.01302020623473,8.133261929081442,6.710158586264656,1.4231033428167859,82.6444629825656,106.21604843139649,11.693603748852851,129.6032559291022,82.82884093369078,6.087995747610407,2.211262470163888,3.876733277446519,6.087995747610407,5.411862157333563,2212745700,88.28340567907132,86.7329799783633
2024-06-11 00:00:00-04:00,121.73999195116299,122.83972700807324,118.7107397776175,120.88021087646484,222551200,0.01,0.0,-0.007143996292771959,,,115.18227117241597,107.11429358921474,8.067977583201227,6.98172238565197,1.0862551975492565,80.66474167510195,107.74159355163575,11.506153362109467,130.75390027585468,84.72928682741681,4.128987230455735,1.089734637467771,3.039252592987964,4.128987230455735,5.5482703910015525,1990194500,85.56785977728063,86.45044918967638
2024-06-12 00:00:00-04:00,123.02967165119686,126.84872997628844,122.53979453852547,125.16914367675781,299595000,0.0,0.0,0.035480851408144165,,,116.71871309616087,108.45168989199571,8.267023204165156,7.238782549354608,1.0282406548105483,83.26154435696367,109.43375091552734,11.453382587587528,132.3405160907024,86.52698574035229,4.308935437762969,5.968519099823595,1.6595836620606264,5.968519099823595,5.7767298905789195,2289789500,93.37756892596143,89.07627812743779
2024-06-13 00:00:00-04:00,129.3581169536998,129.76801958856166,127.12867070986337,129.57806396484375,260704500,0.0,0.0,0.03522369937651515,,,118.69707476826592,110.01660648998445,8.680468278281467,7.52711969513998,1.1533485831414865,81.45164708822051,111.18270874023438,11.736051474431807,134.65481168909798,87.71060579137077,2.6393488786982857,4.5988759118038445,1.9595270331055588,4.5988759118038445,5.293345296829671,2550494000,99.291259368905,92.74556269071569
2024-06-14 00:00:00-04:00,129.92799370452428,132.80727390157034,128.28839829543193,131.84751892089844,309320400,0.0,0.0,0.017514190956506415,,,120.72022002251708,111.6337111144966,9.086508908020477,7.83899753771608,1.2475113703043972,81.26922176459954,113.05868453979492,11.897657327637427,136.85399919506978,89.26336988452007,4.518875606138408,3.2292099367265905,1.2896656694118178,4.518875606138408,5.36798948299158,2859814400,96.29472532265282,96.32118453917309
2024-06-17 00:00:00-04:00,132.9572533982128,133.69706139159663,129.54808953427707,130.94773864746094,288504400,0.0,0.0,-0.00682440049537314,,,122.2936844263546,113.06437982064212,9.229304605712485,8.11705895131536,1.1122456543971246,75.04507378231443,114.9836410522461,11.495226960625867,137.97409497349784,91.99318713099436,4.148971857319566,1.8495424706981964,2.2994293866213695,4.148971857319566,5.059543269345686,2571310000,89.73834074921383,95.10810848025721
2024-06-18 00:00:00-04:00,131.10769173939232,136.29641557179684,130.6578056523983,135.54660034179688,294335100,0.0,0.0,0.03511982522063284,,,124.33259456719188,114.7297294888758,9.602865078316071,8.414220176715503,1.1886449016005685,77.47251704306808,117.02352790832519,11.33423065847243,139.69198922527005,94.35506659138034,5.638609919398533,5.348676924335905,0.28993299506262815,5.638609919398533,5.134480573742002,2865645100,97.44887390203385,94.49397999130018
2024-06-20 00:00:00-04:00,139.76557010788932,140.72532511567726,129.48810330722768,130.74778747558594,517768400,0.0,0.0,-0.035403417379042734,,,125.31954732232943,115.91625230270618,9.403295019623243,8.612035145297051,0.791259874326192,76.51014567898773,118.79318389892578,10.505670292579348,139.80452448408448,97.78184331376708,11.23722180844959,5.17872477388039,6.0584970345692,11.23722180844959,5.497569566770118,2347876700,70.49850614814201,85.89524026646323
2024-06-21 00:00:00-04:00,127.08867825178737,130.5978154647857,124.26937345205326,126.53881072998047,655484700,0.0,0.0,-0.03219157147413598,,,125.5071263081219,116.70310848250428,8.80401782561762,8.650431681361166,0.15358614425645456,70.36301326650684,120.37418365478516,8.994241219026886,138.36266609283894,102.38570121673138,6.328442012732438,0.1499720108002407,6.478414023532679,6.478414023532679,5.547806077198126,1692392000,50.67124234646913,72.872874132215
2024-06-24 00:00:00-04:00,123.20963548646723,124.42933613805307,118.01091965046173,118.08090209960938,476060900,0.0,0.0,-0.0668404308652728,,,124.36463027604304,116.80516726895651,7.559463007086535,8.43223794650624,-0.8727749394197044,53.489062872627706,121.08998336791993,8.131080201190073,137.35214377030007,104.82782296553978,6.418416487591344,2.1094745919273947,8.527891079518739,8.527891079518739,5.773710127520893,1216331100,15.245865944925447,45.47187147984553
2024-06-25 00:00:00-04:00,121.1701275508724,126.46882443182822,119.29059361747449,126.05892181396484,425787500,0.0,0.0,0.06756401393025824,,,124.6252905126464,117.49063056858675,7.134659944059649,8.172722346016922,-1.0380624019572728,59.427557708914435,122.07122802734375,7.422623162938891,136.91647435322153,107.22598170146597,7.178230814353739,8.38792233221885,1.2096915178651102,8.38792233221885,6.190407349139099,1642118600,38.25650122291947,34.72453650477135
2024-06-26 00:00:00-04:00,126.09892059020918,128.08842814640124,122.56979155312732,126.36885833740234,362975900,0.0,0.0,0.0024586639245962605,,,124.89353171645502,118.1482770699805,6.745254646474521,7.887228806108443,-1.1419741596339215,54.35754784227107,122.69649162292481,7.218749389078116,137.13399040108104,108.25899284476858,5.518636593273925,2.029506332436398,3.489130260837527,5.518636593273925,6.155308931508842,2005094500,39.56129047234653,31.02121921339715
