Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,50MA,200MA,EMA12,EMA26,MACD,Signal,Histogram,RSI,20MA,20STD,Upper Band,Lower Band,H-L,H-PC,L-PC,TR,ATR,OBV,%K,%D
2024-05-16 00:00:00-04:00,189.83199615864385,190.45989075478766,189.02471179656044,189.2041015625,52845200,0.0,0.0,0.0006324321571860025,,,182.6541435069539,177.61751945653612,5.036624050417771,3.6791052539623927,1.3575187964553783,79.64213872455983,,,,,1.435178958227226,1.3753723221704774,0.05980663605674863,1.435178958227226,4.173768070869487,498990800,94.32915350814844,
2024-05-17 00:00:00-04:00,188.87519880271202,190.17084727488813,188.54630236847427,189.23399353027344,41282900,0.0,0.0,0.00015798794807597716,,,183.66642812592613,178.47799901755369,5.188429108372446,3.9809700248444035,1.2074590835280428,76.89581016752783,,,,,1.6245449064138597,0.966745712388132,0.6577991940257277,1.6245449064138597,3.811351558275141,540273700,94.46413855310948,94.84040338287836
2024-05-20 00:00:00-04:00,188.69582178398366,191.27714266640717,188.37688635675946,190.40008544921875,44361300,0.0,0.0,0.006162169371322523,,,184.70237540643268,179.36111653101037,5.341258875422312,4.253027794959985,1.088231080462327,86.26297119162632,,,,,2.900256309647716,2.043149136133735,0.857107173513981,2.900256309647716,3.6637588507064964,584635000,96.18038103480505,94.99122436535431
2024-05-21 00:00:00-04:00,190.44991454290118,192.08442053272114,190.28048580582154,191.70570373535156,42309400,0.0,0.0,0.0068572358203118355,,,185.77981053395865,180.2755303979986,5.504280135960045,4.503278263159998,1.001001872800047,89.92364608331714,,,,,1.8039347268995982,1.6843350835023898,0.11959964339720841,1.8039347268995982,3.536676526941546,626944400,98.27836832107351,96.30762930299602
2024-05-22 00:00:00-04:00,191.625965130265,192.17412585880137,189.63266445026173,190.2605438232422,34648500,0.0,0.0,-0.00753842939438254,,,186.46915411692535,181.01516102209072,5.45399309483463,4.693421229494924,0.7605718653397053,83.6764253574073,,,,,2.5414614085396465,0.4684221234498125,2.073039285089834,2.5414614085396465,3.4253073494142194,592295900,84.81529764371386,93.09134899986414
2024-05-23 00:00:00-04:00,190.34027016979292,190.36020743395642,186.0048504863481,186.25401306152344,51005900,0.0,0.0,-0.02105812735109669,,,186.43605549301736,181.4032241361228,5.032831356894576,4.761303254974854,0.27152810191972154,59.11401603082874,182.14892044067383,7.77531430039238,197.6995490414586,166.59829183988907,4.355356947608328,0.0996636107142308,4.2556933368940975,4.355356947608328,2.7432368958742352,541290000,53.022578038554364,78.70541466778057
2024-05-24 00:00:00-04:00,188.1875250894915,189.94162421863646,187.41012383078694,189.3436279296875,36294600,0.0,0.0,0.01658817878540697,,,186.88337432942816,181.99140219490536,4.891972134522803,4.787437030884444,0.1045351036383586,69.35818079184918,183.19088439941407,7.227616766940199,197.64611793329448,168.73565086553367,2.531500387849519,3.6876111571130252,1.1561107692635062,3.6876111571130252,2.737906685028238,577584600,75.8206289717256,71.21950155133128
2024-05-28 00:00:00-04:00,190.86848939299406,192.35350378297326,188.46657377923762,189.3535919189453,52280100,0.0,0.0,5.262384251714103e-05,,,187.2634078047385,182.53674958187128,4.726658222867229,4.775281269281002,-0.048623046413772464,68.38207674888444,184.02433319091796,6.906270952289232,197.83687509549642,170.2117912863395,3.8869300037356425,3.009875853285763,0.8770541504498794,3.8869300037356425,2.7610329679364645,629864700,74.48245146716464,67.77521949248154
2024-05-29 00:00:00-04:00,188.97487295416659,191.6060292626522,188.8752018363686,189.652587890625,53068000,0.0,0.0,0.0015790351196911523,,,187.63097397179797,183.06384871585303,4.567125255944944,4.73365006661379,-0.16652481066884572,68.32333532645885,185.03048706054688,6.102482000412729,197.23545106137234,172.8255230597214,2.7308274262836107,2.2524373437069016,0.4783900825767091,2.7308274262836107,2.840920870440361,682932700,75.66598474587195,75.32302172825406
2024-05-30 00:00:00-04:00,190.12102272627732,191.53626445370173,189.99146851693155,190.6492462158203,49947900,0.0,0.0,0.005255179147727107,,,188.0953235478014,183.6257300121469,4.4695935356544965,4.680838760421931,-0.2112452247674348,67.0414943195643,186.13773193359376,4.820476214251503,195.77868436209675,176.49677950509076,1.5447959367701856,1.8836765630767331,0.3388806263065476,1.8836765630767331,2.794182116815033,732880600,84.26874461850632,78.13906027718097
2024-05-31 00:00:00-04:00,190.79873376551856,191.92495345858123,189.2738600399137,191.60601806640625,75158300,0.0,0.0,0.0050184927010035185,,,188.63543039681753,184.21686246061057,4.418567936206955,4.628384595578936,-0.20981665937198102,72.84007677835002,187.1071922302246,3.690784451875899,194.4887611339764,179.7256233264728,2.6510934186675286,1.275707242760916,1.3753861759066126,2.6510934186675286,2.7728261876533145,808038900,91.05013945544172,83.66162293993999
2024-06-03 00:00:00-04:00,192.25384615761888,194.33685694398167,191.8751293663799,193.38006591796875,50080500,0.0,0.0,0.00925883158298113,,,189.36537432314847,184.89561827226674,4.469756050881728,4.596658886639495,-0.12690283575776728,70.7329899972722,187.65028686523436,3.7780997777927503,195.20648642081986,180.09408730964887,2.4617275776017777,2.7308388775754224,0.2691112999736447,2.7308388775754224,2.679569120953634,858119400,88.96545268757278,88.09477892050694
2024-06-04 00:00:00-04:00,193.98802704232938,194.66575720064256,192.38341934135104,193.69900512695312,47471400,0.0,0.0,0.001649286897645652,,,190.03208675450304,185.54772100224352,4.484365752259521,4.5742002597635,-0.08983450750397903,69.37289712015293,188.29243545532228,3.6518541497975194,195.5961437549173,180.98872715572725,2.2823378592915162,1.2856912826738096,0.9966465766177066,2.2823378592915162,2.698790051143015,905590800,88.83774983866469,89.61778066055973
2024-06-05 00:00:00-04:00,194.74547082752238,196.24044634116564,194.2172473626493,195.21389770507812,54156800,0.0,0.0,0.007820858848150092,,,190.8292884392069,186.26373409134237,4.56555434786452,4.572471077383704,-0.006916729519184095,67.99291203923104,188.97599105834962,3.601086369375631,196.1781637971009,181.77381831959835,2.023198978516348,2.5414412142125116,0.5182422356961638,2.5414412142125116,2.646820698378026,959747600,89.97079749290462,89.2580000063807
2024-06-06 00:00:00-04:00,195.03450583879902,195.84179017422778,193.5195930765027,193.82855224609375,41181800,0.0,0.0,-0.007096551399620621,,,191.2907136402664,186.82409099169433,4.46662264857207,4.551301391621378,-0.08467874304930767,62.63613105939567,189.57335968017577,3.3439863995922554,196.26133247936028,182.88538688099126,2.3221970977250805,0.627892469149657,1.6943046285754235,2.3221970977250805,2.7101791369135873,918565800,76.43621212401924,85.08158648519618
2024-06-07 00:00:00-04:00,193.99796669662618,196.28030430445062,193.48968053965237,196.23046875,53103900,0.0,0.0,0.012391964321420756,,,192.0506759648408,187.52085971453178,4.529816250309011,4.547004363358904,-0.017188113049892983,66.92377820346728,190.1997528076172,3.359719940761697,196.91919268914057,183.4803129260938,2.790623764798255,2.451752058356874,0.3388717064413811,2.790623764798255,2.793470483941044,971669700,99.51500385936407,88.64067115876264
2024-06-10 00:00:00-04:00,196.24045118441725,196.63912045583442,191.5063619410421,192.47311401367188,97262100,0.0,0.0,-0.019147662237483876,,,192.11566643389173,187.88769336631995,4.2279730675717815,4.48319810420148,-0.25522503662969864,54.45586250054116,190.70156631469726,2.8500759328806433,196.40171818045854,185.00141444893598,5.132758514792329,0.4086517058344157,4.724106808957913,5.132758514792329,2.9529349271656593,874407600,60.82470678178792,78.9253075883904
2024-06-11 00:00:00-04:00,193.00132161576843,206.46607669963058,192.9813995595946,206.4561004638672,172373300,0.0,0.0,0.07264903735698924,,,194.32188705388796,189.26313092910124,5.058756124786726,4.59830970831853,0.46044641646819606,70.52133264835626,191.74157028198243,4.325270776605828,200.3921118351941,183.09102872877077,13.484677140035984,13.992962685958702,0.5082855459227176,13.992962685958702,3.8235797813841663,1046780900,99.951243216514,86.76365128588866
2024-06-12 00:00:00-04:00,206.67537368785207,219.46239922329934,206.20694681699416,212.35629272460938,198134300,0.0,0.0,0.028578435064333663,,,197.09641100322972,190.9737355065463,6.122675496683428,4.90318286599151,1.219492630691918,77.35014307164914,193.01927642822267,6.170258984877009,205.35979439797669,180.67875845846865,13.255452406305182,13.006298759432156,0.249153646873026,13.255452406305182,4.588864852653133,1244915200,78.76082747555911,79.84559249128701
2024-06-13 00:00:00-04:00,214.0207098376566,216.02397164318222,210.89122822700367,213.5223846435547,97862700,0.0,0.0,0.005491204917847936,,,199.62348387097202,192.64400581299137,6.979478057980657,5.318441904389339,1.6610361535913176,86.30576923389475,194.24116973876954,7.6033388913136895,209.4478475213969,179.03449195614218,5.132743416178556,3.6676789185728467,1.4650644976057094,5.132743416178556,4.644392457551007,1342777900,81.46772886790971,86.72659985332761
2024-06-14 00:00:00-04:00,213.13368913916617,214.44925972841028,210.59222763705992,211.7782440185547,70122700,0.0,0.0,-0.008168420505005103,,,201.49344697060013,194.06135679118125,7.4320901794188785,5.741171559395248,1.6909186200236306,80.97993760501183,195.36987686157227,8.44518488385729,212.26024662928685,178.47950709385768,3.857032091350362,0.9268750848555953,2.930157006494767,3.857032091350362,4.6564939528536735,1272655200,75.2090641411945,78.47920682822111
2024-06-17 00:00:00-04:00,212.65527993528355,218.21659070332575,212.0074632920053,215.94422912597656,93728300,0.0,0.0,0.01967144985420166,,,203.71664422527343,195.68231029746238,8.034333927811048,6.199804033078408,1.8345298947326398,82.93829546262148,196.70538864135742,9.473188979246107,215.65176659984962,177.7590106828652,6.209127411320452,6.438346684771062,0.22921927345061022,6.438346684771062,4.838738001499061,1366383500,88.49789978199826,81.72489759703416
2024-06-18 00:00:00-04:00,216.86113841241473,217.89766325641614,212.28651711595563,213.5721893310547,79943300,0.0,0.0,-0.010984501899043986,,,205.23288193385517,197.0074865221729,8.225395411682257,6.604922308799178,1.6204731028830786,78.18224311666832,197.8639938354492,10.060264924154607,217.98452368375843,177.74346398714,5.611146140460505,1.9534341304395753,3.65771201002093,5.611146140460505,5.044475052511696,1286440200,80.48858920776681,81.39851771031987
2024-06-20 00:00:00-04:00,213.21341001933183,213.5223844137921,208.15043943546107,208.97764587402344,86172500,0.0,0.0,-0.021512835877284253,,,205.80899946311183,197.89416499268034,7.914834470431487,6.866904741125641,1.0479297293058458,69.90691973326845,198.72759094238282,10.243463646213863,219.21451823481055,178.24066364995508,5.371944978331044,0.049804917262576964,5.421749895593621,5.421749895593621,5.2971945762629025,1200267700,65.26909339473364,78.08519412816624
2024-06-21 00:00:00-04:00,209.6852627905662,211.18023828891836,206.41625091745033,206.79498291015625,246421400,0.0,0.0,-0.01044448057943459,,,205.9606892241956,198.5534848384193,7.407204385776282,6.974964670055769,0.4322397157205131,66.0691904513148,199.5543128967285,10.191237062462298,219.9367870216531,179.17183877180392,4.763987371468033,2.202592414894923,2.5613949565731104,4.763987371468033,5.44811557289151,953846300,54.68808334583718,66.81525531611254
2024-06-24 00:00:00-04:00,207.02420349475855,211.98751777765062,205.89798377862786,207.4427947998047,80727000,0.0,0.0,0.0031326286572914697,,,206.18870546659699,199.21195224296636,6.976753223630624,6.9753223807707405,0.0014308428598832634,65.24087836038865,200.61375198364257,9.830797183111462,220.2753463498655,180.95215761741966,6.089533999022763,5.192534867494373,0.8969991315283892,6.089533999022763,5.688022367280605,1034573300,57.00533554831432,58.98750409629505
2024-06-25 00:00:00-04:00,208.44940858434205,210.67194975002218,207.91122410230182,208.36968994140625,56713900,0.0,0.0,0.00446819636467044,,,206.52424153964455,199.89030318359153,6.633938356053022,6.907045575827198,-0.2731072197741753,65.69296911214556,201.5650550842285,9.600674914552473,220.76640491333345,182.36370525512356,2.7607256477203634,3.2291549502174917,0.4684293024971282,3.2291549502174917,5.755652159489604,1091287200,60.320881068028704,57.3380999873934
2024-06-26 00:00:00-04:00,210.79155216910215,214.1402980033581,209.9344322470105,212.5356903076172,66213200,0.0,0.0,0.01999331269045146,,,207.44907981164033,200.82699852611194,6.622081285528395,6.850052717767437,-0.22797143223904204,67.53432025067012,202.72416000366212,9.44694530903455,221.61805062173121,183.83026938559303,4.205865756347606,5.770608061951862,1.5647423056042555,5.770608061951862,5.9863069343281285,1157500400,75.22285134424862,64.18302265353054
2024-06-27 00:00:00-04:00,213.97086306596705,215.01734896028734,211.6387049296034,213.38284301757812,49772700,0.0,0.0,0.003985931533357023,,,208.36196645870768,201.75706108103535,6.604905377672338,6.801023249748418,-0.1961178720760799,70.01226180675192,203.91067276000976,9.205936338298248,222.32254543660625,185.49880008341327,3.378644030683944,2.4816586526701485,0.8969853780137953,3.378644030683944,6.061767429539477,1207273100,78.25315460721716,71.26562900649816
2024-06-28 00:00:00-04:00,215.0472324898511,215.34623061165473,209.5955543096767,209.9144744873047,82542700,0.0,0.0,-0.01625420526423349,,,208.6008138477226,202.3613139259442,6.2394999217784175,6.688718584154419,-0.4492186623760013,63.70532410796457,204.873934173584,8.741488382262327,222.35691093810865,187.39095740905933,5.7506763019780465,1.9633875940766075,3.787288707901439,5.7506763019780465,6.273199753623747,1124730400,65.84664471722394,73.10755022289656
2024-07-01 00:00:00-04:00,211.37956216985054,216.78140506529675,211.2101334408119,216.02395629882812,60402900,0.0,0.0,0.02910462380664902,,,209.7428357632773,203.37336150912077,6.369474254156529,6.624869718154841,-0.2553954639983118,72.52619202464088,206.09483108520507,8.492511790728294,223.07985466666167,189.10980750374847,5.571271624484865,6.866930577992065,1.2956589535071998,6.866930577992065,6.397069186709443,1185133300,87.01543382750766,77.03841105064959
2024-07-02 00:00:00-04:00,215.42595595595571,219.64179766849512,214.3794853085834,219.53216552734375,58046200,0.0,0.0,0.01623990824268895,,,211.2488864962106,204.57030995491507,6.678576541295513,6.635611082782976,0.04296545851253697,65.64138488422734,207.40243606567384,8.444968797270283,224.2923736602144,190.51249847113328,5.262312359911704,3.6178413696669907,1.644470990244713,5.262312359911704,5.773451306277514,1243179500,99.20231646011888,84.02146500161683
2024-07-03 00:00:00-04:00,219.26306558331447,220.80787658691406,218.29631357753755,220.80787658691406,37369800,0.0,0.0,0.005811043937483662,,,212.7195003563188,205.7730926683965,6.946407687922317,6.6977704038108445,0.24863728411147257,61.36726611219358,208.75787963867188,8.304119878695246,225.36611939606237,192.1496398812814,2.511563009376516,1.2757110595703125,1.2358519498062037,2.511563009376516,5.006030635068323,1280549300,100.0,95.40591676254218
2024-07-05 00:00:00-04:00,220.90754038733803,225.69146503075916,220.90754038733803,225.5818328857422,60412400,0.0,0.0,0.02162040762594364,,,214.69832074546088,207.24040675857023,7.457913986890645,6.849799120426805,0.6081148664638398,64.784910833478,210.2762763977051,8.47195097806604,227.22017835383718,193.332374441573,4.78392464342113,4.883588443845099,0.0996638004239685,4.883588443845099,4.98823385133022,1340961700,99.4461199441348,99.54947880141789
2024-07-08 00:00:00-04:00,226.32931907748747,227.08678305881674,222.50218547217585,227.056884765625,59085900,0.0,0.0,0.00653887709401646,,,216.5996382870246,208.70829401835206,7.891344268672526,7.05810815007595,0.8332361185965764,68.85606171027491,211.93769302368165,8.333698861120252,228.60509074592215,195.27029530144114,4.584597586640882,1.5049501730745476,3.0796474135663345,4.584597586640882,5.040202815279542,1400047600,99.85889576470863,99.76833856961447
2024-07-09 00:00:00-04:00,227.1664984715379,228.631575647805,225.6117264169712,227.9139862060547,48076100,0.0,0.0,0.0037748313217387253,196.72745697021483,,218.3403071976446,210.13093788410782,8.209369313536769,7.288360382768114,0.9210089307686546,66.08622685137716,213.52186889648436,8.201068553596182,229.92400600367674,197.119731789292,3.0198492308337848,1.5746908821799934,1.4451583486537913,3.0198492308337848,4.796024425712594,1448123700,96.84348410106178,98.71616660330174
2024-07-10 00:00:00-04:00,228.53191911989683,232.2992560750062,228.48208356286247,232.1995849609375,62627700,0.0,0.0,0.018803579482867816,198.00136169433594,,220.47250377661274,211.76565248239152,8.706851294221224,7.572058565058736,1.1347927291624877,73.8089062060567,215.50819244384766,7.625408888316489,230.75901022048063,200.2573746672147,3.817172512143742,4.385269868951525,0.5680973568077832,4.385269868951525,4.708461834890524,1510751400,99.62247609528127,98.77495198701723
2024-07-11 00:00:00-04:00,230.61492037011672,231.61157070495582,225.01375035477759,226.80772399902344,64710600,0.0,0.0,-0.023220803615222385,199.08382385253907,,221.447153041599,212.87988000214202,8.567273039456978,7.771101459938385,0.7961715795185933,72.33457674261427,216.52577362060546,7.711303967460453,231.94838155552637,201.10316568568456,6.597820350178239,0.5880142559816761,7.185834606159915,7.185834606159915,4.834467885645259,1446040800,79.19974456406753,91.88856825347018
2024-07-12 00:00:00-04:00,228.1531925563972,231.86073301422448,227.91399100155513,229.76776123046875,53046500,0.0,0.0,0.013050866078344159,200.2885888671875,,222.72724660911743,214.13083416720326,8.596412441914168,7.936163656333542,0.6602487855806265,78.22677653820656,217.39634704589844,8.184155654723222,233.7646583553449,201.02803573645198,3.946742012669347,5.053009015201042,1.1062670025316947,5.053009015201042,4.855112288769045,1499087300,90.41146647737608,89.7445623789083
2024-07-15 00:00:00-04:00,235.68787221439834,236.43535998230433,232.3092281117703,233.61483764648438,62631300,0.0,0.0,0.016743325501425765,201.59079864501953,,224.40226061486618,215.57409368418703,8.828166930679146,8.114564311202663,0.7136026194764824,79.8137970665442,218.4009696960449,8.886637488288383,236.17424467262168,200.62769471946814,4.126131870534039,6.667598751835584,2.5414668813015453,6.667598751835584,4.896402628255676,1561718600,90.11180444629227,86.57433849591196
2024-07-16 00:00:00-04:00,234.2128217621178,235.47857190808813,231.55176727169922,234.03343200683594,43234300,0.0,0.0,0.0017918141012300826,202.82713104248046,,225.88397929055384,216.94145207845733,8.942527212096508,8.280156891381433,0.6623703207150751,79.57729017064062,219.51372909545898,9.392670445888058,238.2990699872351,200.72838820368287,3.9268046363889084,1.8637342616037529,2.0630703747851555,3.9268046363889084,4.946234748696491,1604952900,91.05087419497235,90.52471503954689
2024-07-17 00:00:00-04:00,228.68140979310064,230.68468664215072,225.88082486496336,228.1133270263672,57345900,0.0,0.0,-0.025295979850843864,203.73903411865234,,226.22695586529434,217.7689983708951,8.457957494399238,8.315717011984994,0.1422404824142447,67.25545131742987,220.1221839904785,9.54223385341465,239.2066516973078,201.03771628364922,4.803861777187365,3.3487453646852146,8.15260714187258,8.15260714187258,5.1163775401194,1547607000,68.9936914691439,83.3854567034695
2024-07-18 00:00:00-04:00,229.50863493701104,229.66810263837593,221.52547133243425,223.42906188964844,66034600,0.0,0.0,-0.020534815732959344,204.5904946899414,,225.79651063827188,218.1882623352472,7.608248303024681,8.17422327019293,-0.5659749671682501,60.25638908629686,220.6150276184082,9.440131092760362,239.49528980392893,201.73476543288746,8.142631305941677,1.55477561200874,6.587855693932937,8.142631305941677,5.456662345494952,1481572400,51.54101243765613,70.52852603392412
2024-07-19 00:00:00-04:00,224.06692564873424,226.04028896611686,222.5320756847993,223.55862426757812,49151500,0.0,0.0,0.0005798814927382434,205.43081146240235,,225.45222042739593,218.58606692282726,6.866153504568672,7.912609317068079,-1.0464558124994072,64.94868834551886,221.34407653808594,9.049022298872421,239.44212113583077,203.2460319403411,3.508213281317552,2.611227076468424,0.8969862048491279,3.508213281317552,5.296486415447774,1530723900,48.95294322314396,56.49588237664799
2024-07-22 00:00:00-04:00,226.24959507146193,227.01702011468987,222.34272744507626,223.20982360839844,48201800,0.0,0.0,-0.0015602201003089844,206.2573843383789,,225.1072363013963,218.92856741805474,6.178668883341572,7.565821230322778,-1.387152346981206,59.010281600836336,222.16481857299806,8.379623857036831,238.92406628707172,205.4055708589244,4.674292669613607,3.4583958471117455,1.2158968225018612,4.674292669613607,5.139869421992169,1482522100,40.036219059297494,46.843391573365864
2024-07-23 00:00:00-04:00,223.61843101438217,226.17982967750157,221.93408951337017,224.25628662109375,39960300,0.0,0.0,0.0046882480160517215,207.06845794677736,,224.97632096596516,219.32321328494652,5.653107681018639,7.183278520461951,-1.5301708394433122,56.313275496986925,223.0054931640625,7.6352554949134,238.2760041538893,207.7349821742357,4.245740164131405,2.9700060691031354,1.2757340950282696,4.245740164131405,5.067257122293577,1522482400,32.85714645941902,40.61543624728683
2024-07-24 00:00:00-04:00,223.24968592545983,224.04700927387208,216.40270265661363,217.80796813964844,61777600,0.0,0.0,-0.028754237299668084,207.7758804321289,,223.87349745422412,219.21097290381334,4.6625245504107795,6.679127726451718,-2.016603176040938,46.477888675183664,223.4774070739746,6.943375785289789,237.36415864455418,209.59065550339503,7.644306617258451,0.20927734722167202,7.853583964480123,7.853583964480123,5.44883004765812,1460704800,7.014873065455175,26.636079528057227
2024-07-25 00:00:00-04:00,218.19665359620475,220.11023564894725,213.9010930254534,216.76148986816406,51391200,0.0,0.0,-0.004804591312350115,208.3979898071289,,222.7793424409841,219.02952971598748,3.749812724996616,6.093264726160697,-2.3434520011640814,38.65092803033278,223.68869705200194,6.651032320518458,236.99076169303885,210.38663241096503,6.209142623493847,2.302267509298815,3.9068751141950315,6.209142623493847,5.5435124890616025,1409313600,12.693542897081155,17.521854140651783
2024-07-26 00:00:00-04:00,217.96743096801922,218.7547932697213,215.28643906297688,217.22991943359375,41601300,0.0,0.0,0.002161036841528352,209.0065447998047,,221.92558505523175,218.89622525062498,3.02935980460677,5.480483741849913,-2.4511239372431426,37.01946294494247,223.88105087280275,6.387708462931424,236.6564677986656,211.1056339469399,3.468354206744408,1.9933034015572275,1.4750508051871805,3.468354206744408,5.4637808190689965,1450914900,14.77228620089772,11.493567387811348
2024-07-29 00:00:00-04:00,216.23326096996,218.5654190781,215.0273073866339,217.50897216796875,36311800,0.0,0.0,0.0012845962246019749,209.57503387451172,,221.24610614949898,218.7934657630208,2.45264038647818,4.874915070775566,-2.4222746842973866,36.04277168580226,224.26077575683593,5.7027596278065875,235.6662950124491,212.85525650122275,3.5381116914660993,1.3354996445062568,2.2026120469598425,3.5381116914660993,5.50079956625702,1487226700,16.01063460117777,14.492154566385546
2024-07-30 00:00:00-04:00,218.45578591171193,219.59196666736065,215.3960621319004,218.0670928955078,41643800,0.0,0.0,0.002565966460951641,210.15229370117189,,220.7570271873465,218.73966036542726,2.0173668219192393,4.303405421004301,-2.286038599085062,28.93638389354423,224.36293258666993,5.564056038177131,235.49104466302418,213.23482051031567,4.195904535460244,2.0829944993919014,2.1129100360683424,4.195904535460244,5.487273471007642,1528870500,18.487399115451804,16.423439972509097
2024-07-31 00:00:00-04:00,220.6982497488722,223.07028238181744,219.89096542123676,221.3361053466797,50036300,0.0,0.0,0.01499085628998742,210.7943359375,,220.8461161349362,218.9319896232978,1.9141265116384147,3.825549639131124,-1.9114231274927094,41.29397346054042,224.45312957763673,5.495827772234511,235.44478512210574,213.46147403316772,3.179316960580678,5.003189486309623,1.8238725257289445,5.003189486309623,5.331370248161193,1578906800,32.99424975954618,22.49742782539192
2024-08-01 00:00:00-04:00,223.618417993468,223.72805013234773,216.29304757526307,217.62855529785156,62501000,0.0,0.0,-0.016750769347011696,211.33890533447266,,220.35110677538472,218.835438932524,1.5156678428607222,3.363573279877044,-1.8479054370163217,31.133795892929896,224.2941635131836,5.650616527518306,235.59539656822022,212.992930458147,7.435002557084658,2.391944785668045,5.043057771416613,7.435002557084658,5.501512644010022,1516405800,16.54130697721642,22.674318617404804
