Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,50MA,200MA,EMA12,EMA26,MACD,Signal,Histogram,RSI,20MA,20STD,Upper Band,Lower Band
2024-04-18 00:00:00-04:00,84.94208621726145,86.16168663370678,82.37492908333081,84.64318084716797,447260000,0.0,0.0,,,,84.64318084716797,84.64318084716797,0.0,0.0,0.0,,,,,
2024-04-19 00:00:00-04:00,83.12269469975273,84.29630512599306,75.58117346384236,76.17497253417969,875198000,0.0,0.0,-0.10004596032701685,,,83.34037956824669,84.01590615731699,-0.6755265890703015,-0.1351053178140603,-0.5404212712562412,,,,,
2024-04-22 00:00:00-04:00,78.07834524781059,80.04670035538005,76.3749101252901,79.49188232421875,596341000,0.0,0.0,0.04354330142424101,,,82.74830306916547,83.68079328079119,-0.9324902116257192,-0.2945822965763921,-0.6379079150493271,,,,,
2024-04-23 00:00:00-04:00,80.74247130165297,82.74181446817349,80.23763989778655,82.39592742919922,438559000,0.0,0.0,0.03653259955697008,,,82.69409143224759,83.58561803252512,-0.8915266002775297,-0.41397115731661965,-0.47755544296091007,,,,,
2024-04-24 00:00:00-04:00,83.92242471814481,84.0543851474842,79.15699208262093,79.65083312988281,512208000,0.0,0.0,-0.03331589782365396,,,82.2258978472684,83.29415248418124,-1.0682546369128403,-0.5448278532358638,-0.5234267836769765,,,,,
2024-04-25 00:00:00-04:00,78.84209462361733,83.29563335625151,78.19730980842563,82.60486602783203,424641000,0.0,0.0,0.037087281850928244,,,82.28420064427819,83.24309422815537,-0.9588935838771846,-0.627640999364128,-0.3312525845130566,,,,,
2024-04-26 00:00:00-04:00,83.79046380504667,88.30198162324554,83.35960564687717,87.7061767578125,551011000,0.0,0.0,0.0617555717390994,,,83.11835081559116,83.5736929340559,-0.45534211846474193,-0.5931812231842508,0.1378391047195089,,,,,
2024-04-29 00:00:00-04:00,87.56622296271497,87.96308807915567,85.23798574736955,87.7281723022461,388971000,0.0,0.0,0.0002507867204648573,,,83.82755412123038,83.88143214651443,-0.05387802528404961,-0.4853205836042106,0.431442558320161,,,,,
2024-04-30 00:00:00-04:00,87.21134125053536,88.78982495986544,86.27165520822136,86.37361907958984,363709000,0.0,0.0,-0.015440344727455035,,,84.21925642251645,84.0660385860015,0.1532178365149548,-0.35761289958037756,0.5108307360953324,,,,,
2024-05-01 00:00:00-04:00,85.04905184528752,85.9717451202874,81.22830132116862,83.01371765136719,559863000,0.0,0.0,-0.038899625418342576,,,84.03378891926272,83.9880888871397,0.04570003212302254,-0.27695031323969754,0.3226503453627201,,,,,
2024-05-02 00:00:00-04:00,84.42125626969049,86.20867093085921,83.17266601309362,85.78881072998047,377898000,0.0,0.0,0.03342933140601945,,,84.30379227475775,84.12147569031309,0.18231658444466348,-0.18509693370282534,0.3674135181474888,,,,,
2024-05-03 00:00:00-04:00,87.76016278941914,89.25166943381491,87.01140828668458,88.75983428955078,398341000,0.0,0.0,0.03463183058827557,,,84.98933720011053,84.46505780877514,0.5242793913353836,-0.04322166869518356,0.5675010600305671,,,,,
2024-05-06 00:00:00-04:00,89.36062948973989,92.18970149787158,89.02574047227303,92.10972595214844,376203000,0.0,0.0,0.037741076123122275,,,86.08478162350097,85.03132952309909,1.0534521004018842,0.17611308512423002,0.8773390152776541,,,,,
2024-05-07 00:00:00-04:00,91.06806618454974,91.75084041902228,88.98175395384375,90.52424621582031,437342000,0.0,0.0,-0.017212945972196136,,,86.76777617616548,85.43821224107843,1.3295639350870516,0.4068032551167944,0.9227606799702572,57.18824140923449,,,,
2024-05-08 00:00:00-04:00,89.45360566200054,91.16404211729393,89.39062281924463,90.3823013305664,325721000,0.0,0.0,-0.0015680316731441213,,,87.32385696915024,85.80444106252199,1.5194159066282538,0.6293257854190863,0.8900901212091674,56.99049036528253,,,,
2024-05-09 00:00:00-04:00,90.4992620554592,91.04208295679378,88.20202038816478,88.71784973144531,378013000,0.0,0.0,-0.01841568066554855,,,87.53831739411872,86.02024911207187,1.5180682820468547,0.80707428474464,0.7109939973022147,68.31305406339894,,,,
2024-05-10 00:00:00-04:00,90.2753342742342,91.3709748992257,89.19768547851668,89.84847259521484,335325000,0.0,0.0,0.012744029157514492,,,87.89372588659505,86.30382122193431,1.589904664660736,0.9636403607278593,0.6262643039328767,66.15216933458191,,,,
